feature,label,contribution
autoTheft,D,0.007775564212352037
autoTheft,E,0.07107173651456833
autoTheft,Z,-0.019797204062342644
PctVacMore6Mos,C,0.6604371070861816
PctVacMore6Mos,A,0.38555166125297546
PctVacMore6Mos,B,0.04081445187330246
PctVacMore6Mos,D,0.11210029572248459
PctVacMore6Mos,E,0.35521170496940613
PctVacMore6Mos,Z,-0.04545651003718376
murders,C,0.09908881038427353
murders,A,0.05351667478680611
murders,B,-0.009842810221016407
murders,D,0.026171471923589706
murders,E,0.015804558992385864
murders,Z,0.003327322658151388
NumUnderPov,C,0.08327950537204742
NumUnderPov,A,0.036327481269836426
NumUnderPov,B,-0.017467614263296127
NumUnderPov,D,-0.0015422019641846418
NumUnderPov,E,0.035293255001306534
NumUnderPov,Z,0.027986302971839905
PctLess9thGrade,C,-0.7123535871505737
PctLess9thGrade,A,0.32332587242126465
PctLess9thGrade,B,0.17692990601062775
PctLess9thGrade,D,0.05451018735766411
PctLess9thGrade,E,0.26502496004104614
PctLess9thGrade,Z,0.29668304324150085
pctWPubAsst,C,-0.49471643567085266
pctWPubAsst,A,0.5575374364852905
pctWPubAsst,B,0.26569685339927673
pctWPubAsst,D,0.23784354329109192
pctWPubAsst,E,0.23350213468074799
pctWPubAsst,Z,0.18176111578941345
PctWOFullPlumb,C,-0.1604049950838089
PctWOFullPlumb,A,0.26411083340644836
PctWOFullPlumb,B,0.19173353910446167
PctWOFullPlumb,D,-0.01579110324382782
PctWOFullPlumb,E,0.08890311419963837
PctWOFullPlumb,Z,0.027049215510487556
autoTheftPerPop,C,-0.13034112751483917
autoTheftPerPop,A,0.1104501262307167
autoTheftPerPop,B,0.1715843230485916
autoTheftPerPop,D,-0.0873386561870575
autoTheftPerPop,E,0.02549976296722889
autoTheftPerPop,Z,0.02204032428562641
PctNotHSGrad,C,-0.508100688457489
PctNotHSGrad,A,0.5784146785736084
PctNotHSGrad,B,0.22130899131298065
PctNotHSGrad,D,-0.22316795587539673
PctNotHSGrad,E,0.020134232938289642
PctNotHSGrad,Z,0.23850959539413452
PctUnemployed,C,-0.22818446159362793
PctUnemployed,A,0.3641066551208496
PctUnemployed,B,-0.06480192393064499
PctUnemployed,D,0.049402445554733276
PctUnemployed,E,0.1050531193614006
PctUnemployed,Z,0.16755111515522003
PctOccupManu,C,-0.2787952721118927
PctOccupManu,A,0.9145901799201965
PctOccupManu,B,0.15985853970050812
PctOccupManu,D,0.33986303210258484
PctOccupManu,E,0.11483030021190643
PctOccupManu,Z,0.12139257043600082
AsianPerCap,C,0.0021842163987457752
AsianPerCap,A,0.1411004215478897
AsianPerCap,B,0.0915587842464447
AsianPerCap,D,0.05724639818072319
AsianPerCap,E,0.07886018604040146
AsianPerCap,Z,0.07195796072483063
TotalPctDiv,C,0.020979464054107666
TotalPctDiv,A,0.9974852204322815
TotalPctDiv,B,0.6417003870010376
TotalPctDiv,D,0.0007551305461674929
TotalPctDiv,E,0.3307010233402252
TotalPctDiv,Z,-0.003563958453014493
FemalePctDiv,C,-0.12241357564926147
FemalePctDiv,A,0.9880616068840027
FemalePctDiv,B,0.675895631313324
FemalePctDiv,D,0.13542337715625763
FemalePctDiv,E,0.43998613953590393
FemalePctDiv,Z,0.010732228867709637
PctSameCity85,C,-0.1823887676000595
PctSameCity85,A,0.7383752465248108
PctSameCity85,B,0.588525652885437
PctSameCity85,D,0.18736028671264648
PctSameCity85,E,0.43800047039985657
PctSameCity85,Z,-0.09322264045476913
